fecha,Enfermedades del sistema circulatorio ,COVID-19,Causas externas de morbilidad y de mortalidad,Tumores [Neoplasias],Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,"Enfermedades endocrinas, nutricionales y metabÃ³licas","SÃ­ntomas, signos y hallazgos anormales clÃ­nicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades del sistema respiratorio ,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema genitourinario,"Enfermedades de la sangre y de los Ã³rganos hematopoyÃ©ticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades de la piel y del tejido subcutÃ¡neo,"Malformaciones congÃ©nitas, deformidades y anomalÃ­as cromosÃ³micas",Enfermedades del ojo y sus anexos ,Ciertas afecciones originadas en el perÃ­odo perinatal,"Embarazo, parto y puerperio",nan,Enfermedades del oÃ­do y de la apÃ³fisis mastoides,CÃ³digos para propÃ³sitos especiales
2016-08-17,27,0,11,25,3,2,9,3,11,19,3,2,2,0,1,3,0,0,0,0,0,0
2016-08-18,27,0,8,21,6,2,12,3,11,13,2,7,1,1,0,3,0,1,0,0,0,0
2016-08-19,42,0,10,26,4,3,9,2,7,21,7,3,2,0,0,0,0,2,0,0,0,0
2016-08-20,21,0,3,26,9,6,8,4,3,12,3,3,0,0,1,0,0,0,0,0,0,0
2016-08-21,35,0,10,27,3,1,7,2,4,21,1,5,0,2,0,2,0,0,0,0,0,0
2016-08-22,35,0,11,31,11,2,5,5,7,11,4,5,0,2,1,2,0,1,0,0,0,0
2016-08-23,42,0,5,31,3,1,10,2,9,19,3,5,0,1,2,0,0,0,0,0,0,0
2016-08-24,20,0,4,26,5,0,7,1,9,13,3,5,0,0,1,1,0,1,0,0,0,0
2016-08-25,44,0,5,24,4,2,10,0,7,16,2,1,2,1,0,2,0,1,0,0,0,0
2016-08-26,29,0,10,25,2,2,10,3,5,7,1,3,1,1,0,0,0,1,0,0,0,0
2016-08-27,39,0,8,32,4,1,10,0,5,8,3,3,0,2,0,1,0,0,0,0,0,0
2016-08-28,31,0,15,32,6,5,8,4,7,11,3,3,0,2,2,0,0,2,0,0,0,0
2016-08-29,23,0,5,25,4,4,10,3,6,16,3,3,0,0,0,3,0,0,0,0,0,0
2016-08-30,27,0,7,28,2,4,10,7,7,15,4,2,0,0,2,4,0,0,1,0,0,0
2016-08-31,33,0,5,22,7,0,9,3,9,16,0,1,1,1,1,3,0,0,0,0,0,0
2016-09-01,29,0,9,30,1,3,5,6,3,12,2,5,0,1,1,2,0,0,0,0,0,0
2016-09-02,30,0,3,21,5,4,4,3,7,10,1,3,0,1,2,0,0,1,1,0,0,0
2016-09-03,36,0,10,25,2,2,10,3,4,16,2,7,0,2,0,1,0,0,0,0,0,0
2016-09-04,43,0,9,22,4,1,6,7,8,12,3,0,1,0,0,2,0,0,0,0,0,0
2016-09-05,22,0,10,33,7,3,9,2,7,22,1,2,1,0,0,1,0,0,0,0,0,0
2016-09-06,39,0,9,32,10,2,6,2,12,15,4,6,1,0,0,0,0,0,0,0,0,0
2016-09-07,39,0,4,39,0,3,8,5,13,18,5,3,1,0,2,3,0,0,0,0,0,0
2016-09-08,32,0,1,29,3,2,10,2,8,12,5,6,0,0,1,2,0,0,0,0,0,0
2016-09-09,33,0,14,32,4,0,4,1,4,14,3,8,0,0,0,0,0,0,0,0,0,0
2016-09-10,39,0,8,28,6,1,7,5,13,17,1,5,3,1,1,2,0,2,0,0,0,0
2016-09-11,42,0,7,37,3,4,6,3,3,11,3,4,1,1,1,0,0,1,0,0,0,0
2016-09-12,28,0,9,32,7,5,8,3,9,23,2,3,0,0,0,1,0,1,0,0,0,0
2016-09-13,30,0,12,31,3,2,5,0,10,9,2,5,0,0,0,0,0,0,0,0,0,0
2016-09-14,33,0,5,31,5,1,4,2,14,7,3,3,0,0,0,1,0,3,0,0,0,0
2016-09-15,32,0,4,31,5,1,12,1,10,10,2,3,1,0,0,1,0,0,0,0,0,0
2016-09-16,32,0,8,25,0,0,6,2,6,13,3,5,1,1,1,3,0,0,0,0,0,0
2016-09-17,30,0,7,20,3,3,9,4,12,9,4,3,0,1,1,2,0,0,0,0,0,0
2016-09-18,33,0,9,25,1,1,8,4,10,15,2,6,1,1,0,0,0,1,0,0,0,0
2016-09-19,33,0,7,29,8,0,9,6,12,16,4,2,1,1,0,1,0,0,0,0,0,0
2016-09-20,33,0,8,36,2,3,11,2,7,16,1,5,1,2,1,0,0,1,0,0,0,0
2016-09-21,34,0,6,32,3,1,7,1,15,15,0,3,0,0,0,1,0,1,0,0,0,0
2016-09-22,33,0,9,23,2,2,8,0,9,13,4,4,0,1,0,5,0,0,0,0,0,0
2016-09-23,32,0,6,22,0,3,5,3,12,11,0,4,0,0,0,2,0,1,0,0,0,0
2016-09-24,34,0,10,19,4,2,8,6,3,18,2,2,0,0,0,1,0,1,0,0,0,0
2016-09-25,36,0,7,27,4,2,10,4,5,14,1,2,1,0,0,0,0,1,0,0,0,0
2016-09-26,22,0,8,24,6,4,6,5,13,12,3,2,1,0,0,1,0,2,0,0,0,0
2016-09-27,37,0,7,22,8,1,5,0,7,17,1,3,0,0,0,0,0,4,0,0,0,0
2016-09-28,22,0,6,31,4,2,2,5,9,6,3,6,1,1,1,0,0,0,0,0,0,0
2016-09-29,28,0,9,27,6,3,10,1,4,9,4,2,0,0,0,2,0,1,0,0,0,0
2016-09-30,33,0,4,19,4,1,8,2,8,12,0,0,0,1,0,2,0,0,0,0,0,0
2016-10-01,32,0,3,15,4,3,8,4,8,13,0,2,1,0,0,3,0,2,0,0,0,0
2016-10-02,41,0,10,30,2,1,8,2,6,5,3,6,0,0,0,0,0,1,0,0,0,0
2016-10-03,25,0,10,26,2,1,5,0,9,9,3,2,3,0,0,0,0,2,0,0,0,0
2016-10-04,38,0,7,26,6,1,1,0,3,14,5,3,0,0,0,1,0,0,0,0,0,0
2016-10-05,33,0,11,29,5,3,6,0,5,11,3,1,0,1,0,2,0,0,0,0,0,0
2016-10-06,28,0,4,31,4,1,6,1,10,7,1,4,0,1,0,2,0,1,0,0,0,0
2016-10-07,30,0,10,23,5,4,8,1,8,11,2,2,0,2,0,1,0,1,0,0,0,0
2016-10-08,26,0,12,28,2,4,4,0,5,14,4,4,0,0,0,1,0,1,0,0,0,0
2016-10-09,34,0,8,28,5,4,7,2,18,11,1,5,0,3,1,0,0,0,0,0,0,0
2016-10-10,29,0,8,28,4,2,5,1,9,10,5,2,0,0,0,2,0,2,0,0,0,0
2016-10-11,33,0,6,25,5,3,7,1,8,14,3,5,0,1,0,1,0,0,0,0,0,0
2016-10-12,27,0,8,29,5,1,4,2,4,7,5,1,0,1,0,2,0,1,0,0,0,0
2016-10-13,24,0,2,28,4,4,5,2,10,4,3,3,0,0,0,0,0,0,0,0,0,0
2016-10-14,28,0,6,24,2,0,5,4,5,11,4,1,0,2,1,2,0,1,0,0,0,0
2016-10-15,25,0,7,21,2,0,6,2,2,11,1,2,0,1,0,0,0,0,0,0,0,0
2016-10-16,29,0,7,32,1,2,5,5,7,10,1,3,1,0,0,1,0,3,1,0,0,0
2016-10-17,32,0,3,24,2,4,3,4,12,7,2,6,0,0,0,1,0,0,0,0,0,0
2016-10-18,28,0,6,26,5,3,2,2,9,10,2,1,1,1,1,1,0,2,0,0,0,0
2016-10-19,33,0,5,20,4,1,5,1,3,14,0,3,0,0,0,2,0,1,0,0,0,0
2016-10-20,29,0,9,26,5,0,2,2,9,12,4,2,0,1,1,0,0,0,0,0,0,0
2016-10-21,32,0,11,30,1,2,6,2,6,12,3,3,0,1,0,0,0,1,1,0,0,0
2016-10-22,28,0,5,25,6,1,3,3,9,7,1,4,0,0,0,0,0,0,0,0,0,0
2016-10-23,32,0,8,36,5,1,6,3,7,14,4,3,0,0,0,0,0,2,0,0,0,0
2016-10-24,26,0,6,22,4,2,7,4,7,11,1,1,1,2,1,1,0,1,0,0,0,0
2016-10-25,29,0,4,21,3,0,8,3,6,8,2,3,3,0,0,0,0,1,0,0,0,0
2016-10-26,34,0,7,39,1,1,4,1,8,6,0,2,0,1,3,1,0,0,0,0,0,0
2016-10-27,31,0,3,35,6,1,7,6,10,11,1,7,0,1,2,0,0,1,0,0,0,0
2016-10-28,25,0,3,26,8,1,5,2,8,7,3,7,1,1,1,2,0,1,0,0,0,0
2016-10-29,43,0,11,23,2,1,5,3,5,11,1,2,0,0,0,0,0,1,0,0,0,0
2016-10-30,24,0,8,20,5,1,2,5,8,5,1,2,0,0,0,0,0,0,0,0,0,0
2016-10-31,28,0,8,14,1,0,8,5,6,13,0,3,0,1,0,0,0,1,0,0,0,0
2016-11-01,21,0,8,24,5,4,5,3,6,7,1,4,0,1,0,0,0,0,0,0,0,0
2016-11-02,35,0,8,23,0,4,5,1,10,14,3,3,3,0,0,2,0,2,0,0,0,0
2016-11-03,26,0,7,27,4,1,6,0,8,6,2,2,1,0,4,1,0,2,0,0,0,0
2016-11-04,33,0,7,32,5,4,9,0,7,11,5,3,1,0,2,0,0,0,0,0,0,0
2016-11-05,31,0,7,26,4,1,11,1,11,14,2,8,1,1,0,2,0,0,0,0,0,0
2016-11-06,18,0,12,25,7,0,3,4,16,16,1,5,0,0,0,1,0,1,0,0,0,0
2016-11-07,36,0,4,24,3,3,4,5,6,11,2,3,2,1,1,0,0,0,0,0,0,0
2016-11-08,29,0,2,22,3,2,4,2,17,12,6,6,1,1,1,2,0,0,0,0,0,0
2016-11-09,15,0,6,24,2,1,7,1,6,7,1,6,1,0,1,1,0,2,0,0,0,0
2016-11-10,23,0,10,21,1,1,4,3,13,13,1,2,1,2,2,1,0,0,0,0,0,0
2016-11-11,26,0,7,36,1,4,6,2,4,9,4,5,0,1,2,0,0,0,0,0,0,0
2016-11-12,24,0,7,27,2,1,5,2,9,10,1,2,3,2,0,1,0,0,0,0,0,0
2016-11-13,31,0,8,32,4,3,6,2,8,10,4,2,0,1,0,0,0,0,0,0,0,0
2016-11-14,24,0,9,21,4,2,5,4,1,9,0,4,0,1,1,0,0,0,0,0,0,0
2016-11-15,23,0,9,28,3,1,6,0,5,7,2,4,1,1,2,0,0,1,0,0,0,0
2016-11-16,23,0,5,20,2,2,6,2,7,9,3,7,0,0,0,2,0,0,0,0,0,0
2016-11-17,28,0,5,28,4,2,6,0,5,9,6,5,0,0,0,1,0,0,0,0,0,0
2016-11-18,23,0,8,20,4,1,9,3,8,8,5,4,2,0,1,2,0,1,0,0,0,0
2016-11-19,26,0,9,26,4,2,9,3,11,11,4,2,0,1,1,3,0,0,0,0,0,0
2016-11-20,17,0,11,18,1,1,7,4,4,4,2,2,0,0,0,2,0,1,0,0,0,0
2016-11-21,23,0,5,23,3,2,4,1,6,5,2,4,0,0,0,3,0,0,0,0,0,0
2016-11-22,21,0,3,16,4,0,6,4,9,7,0,1,0,0,1,0,0,1,0,0,0,0
2016-11-23,28,0,8,26,3,2,12,1,4,9,1,0,0,2,0,0,0,0,0,0,0,0
2016-11-24,27,0,5,24,3,1,8,2,7,11,0,2,2,0,1,1,0,0,0,0,0,0
2016-11-25,31,0,4,23,2,1,9,1,5,8,3,2,0,1,0,1,0,2,0,0,0,0
2016-11-26,20,0,3,20,3,0,10,0,7,6,3,5,0,1,0,0,0,1,0,0,0,0
2016-11-27,24,0,8,30,6,3,7,1,9,7,6,1,1,0,0,1,0,1,0,0,0,0
2016-11-28,25,0,7,27,2,0,5,4,3,8,3,5,0,0,2,1,0,1,0,0,0,0
2016-11-29,22,0,5,22,4,2,5,2,7,13,2,1,1,0,0,0,0,1,0,0,0,0
2016-11-30,25,0,10,26,0,2,8,0,7,6,4,4,0,0,0,1,0,2,0,0,0,0
2016-12-01,17,0,5,30,0,2,9,2,7,14,2,4,1,1,0,2,0,0,0,0,0,0
2016-12-02,33,0,10,22,3,1,6,4,6,10,2,6,0,2,0,0,0,4,0,0,0,0
2016-12-03,34,0,5,31,5,3,0,1,6,6,2,0,0,1,0,0,0,0,0,0,0,0
2016-12-04,18,0,9,30,0,1,7,3,7,7,3,1,1,1,0,0,0,0,0,0,0,0
2016-12-05,16,0,9,22,2,2,8,3,5,8,1,4,0,1,1,1,0,0,0,0,0,0
2016-12-06,17,0,10,33,5,1,4,2,8,9,0,2,0,2,0,2,0,0,0,0,0,0
2016-12-07,27,0,3,35,6,3,5,2,3,5,3,4,0,1,0,3,0,0,0,0,0,0
2016-12-08,25,0,9,32,3,0,6,2,5,4,3,3,0,1,0,1,0,1,0,0,0,0
2016-12-09,28,0,6,26,2,0,5,0,4,12,1,6,1,0,0,3,0,0,0,0,0,0
2016-12-10,22,0,5,24,1,0,4,2,5,10,3,2,1,0,2,2,0,0,0,0,0,0
2016-12-11,37,0,11,34,5,3,2,3,6,5,2,3,0,1,0,0,0,0,0,0,0,0
2016-12-12,30,0,5,32,4,1,5,4,9,11,0,3,0,0,0,1,0,2,0,0,0,0
2016-12-13,26,0,7,34,3,0,4,2,10,10,2,3,0,1,0,1,0,0,0,0,0,0
2016-12-14,26,0,7,33,2,0,5,2,9,7,1,4,0,0,0,0,0,0,0,0,0,0
2016-12-15,35,0,8,31,2,3,4,2,10,4,1,3,0,1,0,1,0,0,0,0,0,0
2016-12-16,13,0,8,15,2,3,2,2,4,8,2,2,1,1,0,1,0,4,0,0,0,0
2016-12-17,25,0,13,29,2,3,8,5,6,8,1,5,0,1,2,0,0,1,0,0,0,0
2016-12-18,27,0,8,20,5,3,12,3,6,15,3,1,1,0,1,0,0,1,0,0,0,0
2016-12-19,22,0,8,25,5,1,5,2,5,7,4,4,1,1,0,2,0,0,0,0,0,0
2016-12-20,28,0,10,18,2,3,6,1,5,13,1,5,0,1,0,2,0,0,0,0,0,0
2016-12-21,27,0,9,25,5,1,8,1,4,8,4,2,1,2,0,1,0,0,0,0,0,0
2016-12-22,26,0,5,22,2,2,5,6,11,9,4,6,0,0,0,0,0,0,0,0,0,0
2016-12-23,21,0,4,22,1,2,9,2,5,7,0,2,1,0,0,0,0,2,0,0,0,0
2016-12-24,35,0,9,29,4,0,6,3,12,5,0,3,0,1,0,0,0,0,0,0,0,0
2016-12-25,30,0,14,16,6,3,4,5,6,4,3,4,0,1,0,0,0,5,0,0,0,0
2016-12-26,19,0,4,23,7,3,4,1,4,7,3,3,2,1,1,0,0,0,0,0,0,0
2016-12-27,28,0,9,19,4,3,3,0,6,7,4,3,0,0,0,2,0,0,0,0,0,0
2016-12-28,20,0,8,24,0,3,8,2,7,9,2,1,1,2,1,0,0,0,0,0,0,0
2016-12-29,19,0,7,32,4,3,7,3,4,5,1,2,0,1,1,0,0,0,0,0,0,0
2016-12-30,11,0,13,13,1,1,2,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0
2016-12-31,26,0,3,11,4,2,4,3,3,4,1,1,2,0,0,3,0,2,0,0,0,0
2017-01-01,16,0,10,28,1,1,6,3,2,11,1,2,0,1,0,0,0,1,0,0,0,0
2017-01-02,29,0,12,25,2,5,2,2,9,15,1,3,0,0,1,0,0,1,0,0,0,0
2017-01-03,43,0,9,25,4,1,6,4,9,15,5,5,1,0,1,1,0,2,0,0,0,0
2017-01-04,24,0,2,31,3,0,5,0,8,5,2,0,0,1,0,2,0,0,0,0,0,0
2017-01-05,16,0,8,25,6,2,7,3,8,9,1,0,2,2,0,1,0,1,0,0,0,0
2017-01-06,29,0,5,33,7,3,7,4,8,3,2,2,1,1,0,0,0,0,0,0,0,0
2017-01-07,28,0,9,33,3,0,5,2,9,10,2,1,1,2,0,0,0,3,0,0,0,0
2017-01-08,27,0,7,32,2,1,3,1,6,7,1,5,0,0,0,0,0,2,0,0,0,0
2017-01-09,15,0,13,27,2,2,2,2,5,8,0,1,0,1,0,2,0,1,0,0,0,0
2017-01-10,30,0,9,23,1,4,4,2,4,14,0,4,1,0,0,1,0,1,0,0,0,0
2017-01-11,25,0,11,27,3,2,7,0,9,9,2,6,0,0,0,0,0,3,0,0,0,0
2017-01-12,25,0,5,36,5,4,2,5,7,8,1,4,0,1,0,0,0,0,0,0,0,0
2017-01-13,29,0,7,19,1,3,2,3,7,12,2,7,0,0,0,0,0,1,0,0,0,0
2017-01-14,38,0,15,19,3,2,4,2,7,9,1,4,0,0,2,0,0,1,0,0,0,0
2017-01-15,25,0,6,36,6,0,8,5,8,7,2,2,2,0,1,1,0,2,0,0,0,0
2017-01-16,21,0,5,27,7,1,4,1,8,7,3,6,0,0,0,1,0,0,0,0,0,0
2017-01-17,32,0,7,21,6,2,4,5,10,6,2,4,2,0,2,1,0,0,0,0,0,0
2017-01-18,33,0,10,30,6,4,6,3,7,9,3,4,1,1,1,0,0,3,0,0,0,0
2017-01-19,33,0,8,31,4,1,8,5,12,6,0,2,0,2,0,0,0,1,0,0,0,0
2017-01-20,25,0,7,26,3,4,5,8,13,13,3,3,1,1,1,1,0,2,0,0,0,0
2017-01-21,32,0,5,31,7,3,7,4,11,12,1,6,0,1,1,1,0,0,0,0,0,0
2017-01-22,18,0,10,24,4,9,7,4,6,15,1,2,1,2,2,2,0,0,0,0,0,0
2017-01-23,29,0,8,25,5,2,3,6,3,13,2,4,2,0,0,2,0,2,0,0,0,0
2017-01-24,28,0,5,23,4,3,10,1,8,10,4,7,1,3,1,0,0,0,0,0,0,0
2017-01-25,21,0,11,27,6,2,7,3,11,17,4,3,0,0,2,1,0,0,0,0,0,0
2017-01-26,36,0,11,26,11,1,0,2,7,15,2,2,1,1,1,0,0,0,0,0,0,0
2017-01-27,29,0,4,36,11,2,9,3,5,11,2,5,2,1,1,3,0,1,0,0,0,0
2017-01-28,32,0,12,33,3,3,9,3,7,17,8,3,1,2,1,0,0,2,0,0,0,0
2017-01-29,18,0,7,21,7,1,5,4,6,10,2,1,0,1,1,0,0,0,0,0,0,0
2017-01-30,29,0,10,26,7,2,10,2,7,14,3,2,0,0,1,0,0,2,0,0,0,0
2017-01-31,34,0,8,34,3,1,7,1,8,10,0,7,0,0,0,0,0,1,0,0,0,0
2017-02-01,33,0,10,25,5,0,4,4,13,13,3,3,1,1,0,0,0,1,0,0,0,0
2017-02-02,20,0,7,24,4,7,11,3,11,3,2,0,0,2,1,1,0,1,0,0,0,0
2017-02-03,32,0,5,31,4,1,6,4,10,6,3,1,0,0,0,1,0,1,0,0,0,0
2017-02-04,20,0,7,23,3,2,7,2,4,3,2,2,0,0,1,1,0,0,0,0,0,0
2017-02-05,40,0,6,20,4,4,2,2,10,13,2,6,0,0,0,2,0,1,0,0,0,0
2017-02-06,27,0,6,22,3,2,5,3,6,11,0,3,1,0,1,0,0,2,0,0,0,0
2017-02-07,15,0,5,23,2,1,2,4,5,17,2,3,0,1,0,2,0,1,0,0,0,0
2017-02-08,22,0,11,23,3,2,5,2,7,3,2,3,0,0,1,1,0,3,0,0,0,0
2017-02-09,20,0,7,19,3,3,5,3,5,13,2,6,0,0,0,1,0,1,0,0,0,0
2017-02-10,32,0,5,28,6,0,6,1,9,9,2,3,0,0,1,2,0,0,1,0,0,0
2017-02-11,21,0,4,29,2,0,4,1,4,8,1,2,0,0,0,1,0,0,0,0,0,0
2017-02-12,20,0,8,27,7,5,5,2,8,8,3,2,0,2,1,1,0,1,0,0,0,0
2017-02-13,27,0,6,32,5,3,11,5,8,10,2,4,0,0,1,1,0,0,0,0,0,0
2017-02-14,20,0,14,21,0,0,5,0,7,10,3,5,0,0,1,1,0,1,0,0,0,0
2017-02-15,16,0,9,20,3,3,4,0,13,4,0,7,0,1,1,1,0,0,0,0,0,0
2017-02-16,31,0,7,32,4,3,5,1,7,9,2,3,0,0,0,4,0,0,0,0,0,0
2017-02-17,21,0,8,19,6,0,9,2,8,6,2,2,0,0,0,2,0,3,0,0,0,0
2017-02-18,26,0,6,34,3,1,9,3,5,12,4,2,2,0,0,0,0,0,0,0,0,0
2017-02-19,30,0,8,26,2,0,6,3,7,10,0,4,0,3,0,1,0,0,0,0,0,0
2017-02-20,26,0,3,33,2,3,4,1,4,11,2,3,0,0,0,0,0,0,0,0,0,0
2017-02-21,25,0,14,29,6,2,6,2,8,1,1,3,0,0,1,0,0,0,0,0,0,0
2017-02-22,25,0,5,34,2,3,7,5,5,11,1,5,0,0,1,2,0,1,0,0,0,0
2017-02-23,30,0,12,28,6,0,5,2,9,9,3,4,1,0,1,0,0,2,0,0,1,0
2017-02-24,21,0,9,28,5,2,3,6,4,7,0,5,1,1,1,0,0,1,1,0,0,0
2017-02-25,23,0,6,26,6,1,9,5,12,8,0,2,0,0,0,1,0,0,1,0,0,0
2017-02-26,25,0,13,28,1,3,7,2,14,11,6,1,0,0,0,0,0,2,0,0,0,0
2017-02-27,23,0,9,32,3,3,7,4,7,8,1,5,1,2,1,2,0,1,0,0,0,0
2017-02-28,20,0,4,23,6,6,4,2,2,5,1,3,0,1,1,2,0,0,0,0,0,0
2017-03-01,24,0,4,26,5,1,6,5,6,9,2,6,0,1,0,4,0,0,0,0,0,0
2017-03-02,23,0,7,22,3,0,3,3,11,6,3,4,1,0,1,1,0,1,0,0,0,0
2017-03-03,32,0,8,22,5,3,5,3,5,10,2,6,0,1,0,0,0,0,0,0,0,0
2017-03-04,28,0,6,22,3,3,2,6,11,7,1,2,0,1,0,2,0,0,0,0,0,0
2017-03-05,24,0,6,15,6,2,2,0,6,9,1,7,1,1,0,0,0,0,0,0,0,0
2017-03-06,21,0,7,28,2,0,4,0,4,5,3,3,0,0,0,2,0,3,0,0,0,0
2017-03-07,25,0,12,30,6,1,7,1,8,8,1,1,0,0,0,0,0,1,0,0,0,0
2017-03-08,20,0,2,24,2,3,5,2,7,11,4,0,1,0,3,1,0,0,0,0,0,0
2017-03-09,22,0,4,22,5,1,4,3,12,7,5,6,0,1,0,0,0,1,0,0,0,0
2017-03-10,28,0,5,29,5,0,3,3,7,6,1,2,0,0,2,2,0,2,0,0,0,0
2017-03-11,20,0,12,24,4,3,1,1,7,6,0,3,1,0,0,0,0,0,0,0,0,0
2017-03-12,24,0,9,24,5,1,2,2,5,4,5,1,0,1,0,1,0,2,0,0,0,0
2017-03-13,33,0,14,25,2,0,5,6,8,3,1,2,0,0,3,0,0,0,0,0,0,0
2017-03-14,31,0,9,19,3,2,0,1,9,10,2,0,0,0,1,2,0,0,1,0,0,0
2017-03-15,28,0,6,28,2,2,3,2,7,7,1,1,1,2,0,2,0,0,1,0,0,0
2017-03-16,21,0,5,32,0,0,7,2,11,5,3,4,0,1,1,1,0,0,0,0,0,0
2017-03-17,19,0,10,22,2,0,7,6,11,6,2,0,0,1,2,2,0,2,0,0,0,0
2017-03-18,25,0,9,26,4,1,9,2,12,11,0,5,0,0,2,0,0,0,0,0,0,0
2017-03-19,22,0,8,27,4,3,6,3,9,6,3,2,0,0,0,2,0,0,0,0,0,0
2017-03-20,20,0,4,29,4,3,1,3,7,5,3,3,4,0,2,0,0,1,1,0,0,0
2017-03-21,28,0,7,19,4,1,6,2,8,10,2,4,0,1,1,1,0,0,0,0,0,0
2017-03-22,26,0,2,24,0,2,7,1,7,10,1,3,0,1,0,0,0,0,0,0,0,0
2017-03-23,28,0,10,22,7,2,4,1,7,7,1,4,1,0,0,1,0,0,0,0,0,0
2017-03-24,21,0,3,32,3,2,3,4,7,9,2,2,0,0,0,2,0,0,0,0,0,0
2017-03-25,28,0,3,30,6,5,6,0,10,9,4,4,0,1,0,0,0,2,0,0,0,0
2017-03-26,22,0,5,24,2,2,6,2,3,9,2,2,0,0,1,2,0,1,0,0,0,0
2017-03-27,32,0,5,28,4,3,6,3,4,3,0,3,1,0,1,4,0,0,0,0,0,0
2017-03-28,23,0,10,30,4,2,3,3,9,10,2,2,1,1,0,0,0,1,0,0,0,0
2017-03-29,21,0,9,37,3,2,8,3,6,5,4,3,0,0,1,1,0,1,0,0,0,0
2017-03-30,29,0,9,26,6,0,4,5,3,11,2,2,0,0,1,1,0,2,0,0,0,0
2017-03-31,21,0,10,37,2,1,4,1,7,11,0,2,1,1,1,2,0,1,0,0,0,0
2017-04-01,29,0,8,28,4,2,7,1,6,7,0,4,1,0,0,1,0,0,0,0,0,0
2017-04-02,26,0,8,28,0,0,6,1,10,8,3,4,0,0,0,1,0,0,0,0,0,0
2017-04-03,33,0,8,40,4,2,2,3,5,5,5,8,0,1,0,1,0,0,0,0,0,0
2017-04-04,22,0,4,24,5,2,7,1,6,15,2,4,0,2,2,0,0,0,0,0,0,0
2017-04-05,32,0,6,29,3,3,3,1,11,8,2,6,0,0,0,2,0,1,0,0,0,0
2017-04-06,25,0,7,31,2,2,4,6,7,11,3,0,0,2,0,0,0,0,0,0,0,0
2017-04-07,29,0,3,28,2,3,4,2,9,12,2,3,0,1,0,1,0,0,0,0,0,0
2017-04-08,32,0,5,24,4,2,4,1,9,9,2,4,1,2,0,0,0,0,0,0,0,0
2017-04-09,37,0,10,30,3,1,6,4,5,4,2,1,0,0,0,0,0,2,0,0,0,0
2017-04-10,23,0,5,26,1,3,6,4,13,9,3,3,0,0,0,3,0,1,1,0,0,0
2017-04-11,30,0,4,35,5,1,3,3,9,6,6,3,1,0,0,2,0,0,0,0,0,0
2017-04-12,26,0,7,30,2,4,6,2,6,8,5,4,1,2,0,1,0,0,1,0,0,0
2017-04-13,23,0,7,40,2,4,3,0,7,17,5,6,0,1,1,0,0,0,0,0,0,0
2017-04-14,35,0,3,23,4,0,8,3,4,6,3,5,0,0,1,1,0,1,0,0,0,0
2017-04-15,34,0,10,27,3,0,4,1,7,18,0,3,0,0,0,1,0,2,1,0,0,0
2017-04-16,29,0,7,21,4,5,9,1,10,11,1,5,1,0,1,1,0,4,0,0,0,0
2017-04-17,24,0,8,38,4,1,10,2,8,11,3,2,0,0,0,0,0,0,0,0,0,0
2017-04-18,36,0,12,25,1,1,4,1,10,6,1,1,0,1,0,1,0,0,0,0,0,0
2017-04-19,27,0,7,26,6,1,2,1,7,14,2,4,5,0,1,0,0,0,1,0,0,0
2017-04-20,38,0,5,27,1,3,5,3,8,11,1,4,0,0,1,1,0,2,0,0,0,0
2017-04-21,33,0,3,28,5,1,3,0,8,7,3,3,0,2,1,0,0,2,0,0,0,0
2017-04-22,29,0,11,28,5,1,2,3,6,6,3,2,0,0,0,0,0,0,0,0,0,0
2017-04-23,31,0,6,23,1,3,8,2,6,7,2,2,0,0,0,0,0,0,0,0,0,0
2017-04-24,23,0,8,20,6,3,7,1,10,6,2,5,1,0,0,0,0,0,0,0,0,0
2017-04-25,26,0,6,32,3,0,7,3,7,5,1,5,0,0,0,1,0,1,0,0,0,0
2017-04-26,20,0,7,26,10,3,6,1,10,11,2,5,1,0,2,0,0,1,0,0,0,0
2017-04-27,26,0,6,34,4,4,5,3,9,10,0,2,0,0,0,2,0,1,0,0,0,0
2017-04-28,31,0,4,33,6,0,9,1,7,10,3,3,0,2,0,1,0,1,0,0,0,0
2017-04-29,32,0,10,35,2,4,8,2,8,10,1,2,0,3,0,1,0,2,0,0,0,0
2017-04-30,41,0,14,22,1,2,6,5,5,8,4,6,0,1,0,1,0,0,0,0,0,0
2017-05-01,27,0,10,24,3,2,7,2,10,9,2,6,3,1,0,2,0,2,0,0,0,0
2017-05-02,28,0,0,32,2,2,5,2,12,7,2,4,1,1,0,2,0,0,0,0,0,0
2017-05-03,40,0,5,32,3,3,4,1,9,11,2,4,4,2,0,1,0,0,0,0,0,0
2017-05-04,43,0,3,35,2,2,7,3,5,14,3,5,1,0,1,0,0,1,0,0,0,0
2017-05-05,29,0,6,31,5,0,7,4,10,12,6,2,0,0,1,1,0,0,0,0,0,0
2017-05-06,26,0,5,23,3,1,10,3,10,8,2,3,0,0,0,1,0,0,0,0,0,0
2017-05-07,21,0,9,34,4,4,7,3,7,9,4,3,1,0,0,2,0,0,0,0,0,0
