fecha,COVID-19 Confirmado,Enfermedades cerebrovasculares,Otros accidentes que obstruyen la respración,Caídas,Tumores malignos de los órganos digestivos,COVID-19 Sospechoso,Enfermedades hipertensivas,Trastornos episódicos y paroxísticos ,"Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Otras formas de enfermedad del corazón,"Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Enfermedades de las arterias, de las arteriolas y de los vasos capilares",Tumores malignos de los órganos genitales femeninos,Trastornos metabólicos,Otros trastornos del sistema nervioso,Causas de mortalidad mal definidas y desconocidas,Enfermedades del hígado,Tumores malignos de los órganos genitales masculinos,Otras enfermedades del sistema respiratorio ,Exposición accidental a otros factores y a los no especificados,Enfermedades crónicas de las vías respiratorias inferiores ,Diabetes mellitus,"Enfermedades del esófago, del estómago y del duodeno",Otras enfermedades bacterianas,Otras enfermedades de los intestinos,Melanoma y otros tumores malignos de la piel,Influenza [gripe] y neumonía,Tumores [neoplasias] benignos,"Tumores [neoplasias] malignos de sitios mal definidos, secundarios y de sitios no especificados",Enfermedades isquémicas del corazón,Otras enfermedades respiratorias que afectan principalmente al intersticio ,Tumores malignos de los órganos respiratorios e intratorácicos,Otras enfermedades de la pleura,"Trastornos de la vesícula biliar, de las vías biliares y del páncreas",Otras enfermedades del sistema digestivo,Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Afecciones supurativas y necróticas de las vías respiratorias inferiores ,Trastornos extrapiramidales y del movimiento ,Tumores malignos de las vías urinarias,Otros accidentes de transporte terrestre,Enfermedad renal tubulointersticial,"Tumores malignos del labio, de la cavidad bucal y de la faringe",Síntomas y signos generales,"Defectos de la coagulación, púrpura y otras afecciones hemorrágicas",Otras enfermedades del sistema urinario,Desnutrición,"Meningitis bacteriana, no clasificada en otra parte",Tumores [neoplasias] de comportamiento incierto o desconocido,Enfermedades desmielinizantes del sistema nervioso central ,Enfermedades musculares y de la unión neuromuscular,Otras enfermedades degenerativas del sistema nervioso,Enfermedad cardiopulmonar y enfermedades de la circulación pulmonar,"Enfermedades de las venas y de los vasos y ganglios linfáticos, no clasificadas en otra parte ",Anemias aplásticas y otras anemias ,Insuficiencia renal ,Otras osteopatías,"Exposición al humo, fuego y llamas",Parálisis cerebral y otros síndromes paralíticos ,Secuelas de enfermedades infecciosas y parasitarias,Enfermedades del pulmón debidas a agentes externos ,Otras infecciones agudas de las vías respiratorias inferiores,Infecciones de la piel y del tejido subcutáneo,Tumor maligno de la mama,Tumores malignos de los tejidos mesoteliales y de los tejidos blandos,Otras enfermedades de la sangre y de los órganos hematopoyéticos ,Enfermedades infecciosas intestinales ,Agresiones,Enfermedades cardíacas reumáticas crónicas ,Trastornos de la densidad y de la estructura óseas,Obesidad y otros tipos de hiperalimentación,Ahogamiento y sumersión accidentales,"Tumores malignos del ojo, del encéfalo y de otras partes del sistema nervioso central",Enfermedades de los órganos genitales masculinos,"Envenenamiento accidental por, y exposicion a sustancias nocivas",Peatón lesionado en accidente de transporte,"Procedimientos quirúrgicos y otros procedimientos médicos como la causa de reacción anormal del paciente o de complicación posterior, sin mención de incidente en el momento de efectuar el procedimiento",Otras deficiencias nutricionales,Malformaciones congénitas del sistema circulatorio,Trastornos sistémicos del tejido conjuntivo ,infecciones del sistema nervioso central,Enfermedades inflamatorias de los órganos pélvicos femeninos,Tumores malignos de la glándula tiroides y de otras glándulas endocrinas,Exposición a fuerzas mecánicas inanimadas,Lesiones autoinfligidas intencionalmente ,Trastornos de los músculos,Trastornos de la glándula tiroides,Incidentes ocurridos al paciente durante la atención  médica y quirúrgica,Tuberculosis,Hernia ,Tumores [neoplasias] in situ,Atrofias sistémicas que afectan principalmente el sistema nervioso central,Espondilopatías,Síntomas y signos que involucran los sistemas circulatorio y respiratorio,Dispositivos médicos de diagnósticos y de uso terapéutico asociados con incidentes adversos,Otros trastornos de los tejidos blandos,Trastornos del humor [afectivos],Ciertos trastornos que afectan el mecanismo de la inmunidad ,Urticaria y eritema,Artrosis ,Otros trastornos del riñón y del uréter,Enfermedades debidas a protozoarios,Síntomas y signos que involucran los sistemas nervioso y osteomuscular,Síntomas y signos que involucran el sistema digestivo y el abdomen,Secuelas de causa externa de morbilidad y de mortalidad,Poliartropatías inflamatorias,"Exceso de esfuerzo, viajes y privación",Otras enfermedades virales,Anemias nutricionales ,Contacto traumático con animales y plantas venenosos,Tumores malignos de los huesos y de los cartílagos articulares de los miembros,"Síntomas y signos que involucran el conocimiento, la percepción, el estado emocional y la conducta",Otros trastornos de la regulación de la glucosa y de la secreción interna del páncreas,Trastornos de otras glándulas endocrinas,"Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Hepatitis viral,Otros trastornos de la piel y del tejido subcutáneo,Infecciones virales caracterizadas por lesiones de la piel y de las membranas mucosas,Litiasis urinaria ,Motociclista lesionado en accidente de transporte,Enfermedades del peritoneo,Enfermedades del apéndice,Enfermedades glomerulares,Enteritis y colitis no infecciosas,"Trastornos de los nervios, de las raíces y de los plexos nerviosos",Anemias hemolíticas,Polineuropatías y otros trastornos del sistema nervioso periférico,Trastornos flictenulares,Alteraciones de la visión y ceguera,Trastorno mental no especificado,Otras dorsopatías ,Exposición a fuerzas de la naturaleza,Trastornos no inflamatorios de los órganos genitales femeninos,Otras enfermedades de las vías respiratorias superiores,Micosis,"Pediculosis, acariasis y otras infestaciones",Enfermedad por virus de la inmunodeficiencia humana [VIH],Artropatías infecciosas,Otras enfermedades infecciosas,Otros trastornos y los no especificados del sistema circulatorio,Infecciones agudas de las vías respiratorias superiores ,Helmintiasis,Retraso mental,Ocupante de automovil  lesionado en accidente de transporte,Ocupante de camioneta o furgoneta  lesionado en accidente de transporte,"Exposición a la corriente eléctrica, radiación y temperatura, y presión del aire ambientales extremas",Malformaciones congénitas del sistema urinario,Accidentes de transporte aéreo y espacial,"Drogas, medicamentos y sustancias biológicas causantes de efectos adversos en su uso terapéutico",Trastornos respiratorios y cardiovasculares específicos del período perinatal,Accidentes de transporte por agua,"Anomalías cromosómicas, no clasificadas en otra parte","Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Ciclista lesionado en accidente de transporte,Otras malformaciones congénitas,Otras malformaciones congénitas del sistema digestivo,"Edema, proteinuria y trastornos hipertensivos en el embarazo, el parto y el puerperio",Condropatías,Contacto con calor y sustancias calientes,Malformaciones congénitas del sistema nervioso,Dorsopatías deformantes ,Complicaciones principalmente relacionadas con el puerperio,Otras afecciones obstétricas no clasificadas en otra parte,Malformaciones congénitas del sistema respiratorio,Ciertas zoonosis bacterianas,Malformaciones y deformidades congénitas del sistema osteomuscular,Trastornos del desarrollo y de la erupción de los dientes,nan,Otros trastornos articulares,Atención materna relacionada con el feto y la cavidad amniótica y con posibles problemas del parto ,Enfermedades del oído interno,"Trastornos del párpado, aparato lagrimal y órbita ",Otras enfermedades debidas a espiroquetas,Trastornos del cuerpo vítreo y del globo ocular,Trastornos relacionados con la duración de la gestación y el crecimiento fetal,Infecciones específicas del período perinatal,"Feto y recién nacido afectados por factores maternos y por complicaciones del embarazo, del trabajo de parto y del parto",Afecciones asociadas con la regulación tegumentaria y la temperatura del feto y del recién nacido,Síntomas y signos que involucran el sistema urinario,Trastornos del sistema digestivo del feto y del recién nacido,Exposición a fuerzas mecánicas animadas,Trastornos hemorrágicos y hematológicos del feto y del recién nacido,Otros trastornos originados en el período perinatal,Trastornos endocrinos y metabólicos transitorios específicos del feto y del recién nacido,Traumatismo del nacimiento,Embarazo terminado en aborto
2020-02-17,0,914,20,72,1535,0,644,37,272,487,253,112,190,75,66,310,526,303,134,169,314,328,34,116,199,58,586,10,147,933,245,483,18,125,91,24,12,86,227,187,67,37,183,8,187,50,21,184,8,10,285,76,32,38,205,3,29,15,15,175,18,52,186,37,6,69,63,18,4,13,81,59,18,12,68,30,1,22,18,18,2,20,94,264,3,14,2,27,21,1,23,2,5,0,10,6,11,0,11,11,5,14,1,6,16,3,12,3,0,15,0,5,3,3,4,70,2,1,2,54,5,4,8,0,6,4,3,1,0,0,0,1,3,7,1,34,1,3,1,0,1,0,5,1,12,10,0,0,25,0,26,2,4,4,4,1,1,0,7,1,1,0,3,0,6,0,0,0,0,0,1,0,0,18,12,8,0,0,4,0,5,1,0,0,0
2020-02-18,0,931,20,72,1565,0,664,37,277,496,256,114,193,78,68,313,538,305,137,174,324,334,34,117,203,60,594,10,150,953,248,494,18,129,92,25,12,88,231,190,71,38,185,9,193,50,21,189,8,10,288,78,32,40,213,4,29,16,15,178,18,54,192,38,6,71,65,18,4,13,81,59,18,12,70,30,1,23,20,19,2,21,96,269,3,14,2,28,21,1,24,2,5,0,10,6,12,0,11,11,6,14,1,6,16,3,15,3,0,15,0,6,3,3,4,70,2,1,2,55,5,4,8,0,6,4,3,1,0,0,0,1,3,7,1,34,1,3,1,0,1,0,5,1,13,10,0,0,25,0,26,2,4,4,4,1,1,0,7,1,1,0,3,0,6,0,0,0,0,0,1,0,0,18,12,8,0,0,5,0,5,1,0,0,0
2020-02-19,0,943,20,75,1591,0,672,37,282,504,263,118,197,80,69,319,550,309,140,175,330,346,35,117,206,61,607,10,154,975,250,502,18,131,95,26,12,89,233,192,72,40,187,10,198,50,21,190,8,10,293,79,32,41,215,4,29,16,15,182,19,56,196,41,6,72,65,18,4,13,81,60,19,12,73,31,1,23,20,20,2,23,97,276,3,14,2,30,21,1,25,2,5,0,10,6,12,0,11,11,6,15,1,6,16,3,15,3,0,15,0,6,3,3,4,71,2,1,2,57,5,4,8,0,6,4,3,1,0,0,0,1,3,7,1,34,1,3,1,0,1,0,5,1,13,10,0,0,26,0,26,2,5,5,4,1,1,0,7,1,1,0,3,0,6,0,0,0,0,0,1,0,0,18,12,8,0,0,5,0,5,1,0,0,0
2020-02-20,0,959,21,77,1623,0,689,38,287,520,266,120,200,83,71,323,559,313,142,178,336,354,38,119,208,64,623,10,156,995,252,516,18,134,98,26,12,91,238,193,73,40,190,10,201,51,21,195,8,10,300,80,33,43,219,4,30,16,15,185,19,57,199,41,6,72,70,18,4,14,82,60,19,12,74,31,1,23,20,20,2,23,98,279,3,14,2,30,21,1,25,2,6,0,10,6,12,0,12,11,6,15,1,7,16,4,15,3,0,15,0,6,3,3,4,72,2,1,2,59,5,4,8,0,6,4,3,1,0,0,0,1,3,8,1,34,1,3,1,0,1,0,5,1,13,10,0,0,27,0,27,2,5,6,4,1,1,0,7,1,1,0,3,0,6,0,0,0,0,0,1,0,0,18,12,8,0,0,5,0,5,1,0,0,0
2020-02-21,0,979,22,79,1653,0,703,39,289,537,270,121,202,84,73,328,570,316,145,179,341,361,38,120,216,66,635,10,158,1011,258,525,18,138,99,26,12,92,245,197,74,41,191,10,206,51,21,199,8,10,305,80,35,44,224,4,30,16,15,186,19,58,204,41,6,72,74,18,4,14,82,61,19,12,76,32,1,23,20,20,2,23,100,283,3,14,2,31,21,1,25,2,6,0,10,6,13,0,12,11,6,15,1,7,16,4,15,3,0,15,0,6,3,3,4,73,2,1,2,60,5,4,8,0,6,4,3,1,0,0,0,1,3,8,2,35,1,3,1,0,1,0,5,1,14,10,0,0,29,0,28,2,5,6,4,1,1,0,7,1,1,0,3,0,6,0,0,0,0,0,1,0,0,19,12,8,0,0,5,0,5,1,0,0,0
2020-02-22,0,1003,22,81,1685,0,717,39,295,546,273,125,210,86,78,332,572,321,148,184,345,363,38,125,219,67,658,10,161,1033,265,529,19,140,100,26,12,94,250,211,74,41,195,10,213,53,22,200,8,10,310,81,35,44,227,4,33,16,15,187,21,58,206,41,6,72,78,19,4,14,86,62,19,12,77,32,1,23,20,20,2,23,100,288,3,14,2,33,23,1,25,3,6,0,10,6,13,0,12,11,6,15,1,7,16,4,15,3,0,15,0,6,3,3,4,73,2,1,2,60,5,4,8,0,6,4,3,1,0,0,0,1,3,8,2,35,1,3,1,0,1,0,5,1,15,10,0,0,30,0,28,2,6,6,4,1,1,0,7,1,1,0,3,0,6,0,0,0,0,0,1,0,0,19,12,8,0,0,5,0,5,1,0,0,0
2020-02-23,0,1021,23,83,1708,0,728,42,298,554,279,126,216,86,80,337,581,326,150,189,349,369,39,126,226,68,668,11,161,1048,268,542,21,143,101,26,13,97,253,216,75,41,201,10,216,54,22,206,8,10,314,82,35,46,232,4,33,16,16,192,21,60,212,41,6,76,80,19,5,14,87,62,19,12,77,33,1,24,20,20,2,23,100,295,3,15,2,33,24,1,26,3,6,0,10,6,13,0,13,11,6,16,2,7,16,4,15,3,0,15,0,6,3,3,4,73,2,1,2,64,5,4,8,0,6,4,3,1,0,0,0,1,3,8,2,36,1,3,1,0,1,0,5,1,15,10,0,0,30,0,29,2,6,6,4,1,1,0,7,1,1,0,3,1,6,0,0,0,0,0,1,0,0,19,12,8,0,0,5,0,5,1,0,0,0
2020-02-24,0,1042,24,85,1733,0,742,42,302,568,282,127,217,88,81,339,591,328,154,192,357,377,41,128,228,68,676,11,163,1057,271,551,21,144,103,26,14,98,256,221,75,43,206,12,219,54,22,207,8,10,320,85,35,48,237,5,34,19,17,197,21,60,214,44,6,79,81,20,6,14,87,63,19,12,80,35,1,24,21,20,3,24,102,296,3,15,2,33,26,1,26,3,6,0,10,6,13,0,13,11,6,16,2,7,16,4,15,3,0,16,0,6,3,3,4,75,2,1,3,64,5,4,9,0,6,4,3,1,0,0,0,1,3,8,2,36,1,4,1,0,1,0,5,1,15,10,0,0,30,0,29,2,6,6,4,1,1,0,7,1,1,0,3,1,6,0,0,0,0,0,1,0,0,21,12,8,0,0,5,0,5,1,0,0,0
2020-02-25,0,1064,24,85,1767,0,753,42,308,579,290,128,219,90,82,349,605,333,157,197,359,382,42,131,230,70,684,12,163,1071,279,561,21,146,106,26,14,99,259,223,75,43,210,13,223,54,22,212,8,10,320,87,37,50,239,5,34,19,18,198,21,60,218,46,6,79,81,20,6,15,87,66,19,12,82,35,1,24,21,20,3,24,104,301,3,15,2,33,26,1,26,3,6,0,13,6,13,0,14,11,6,16,2,7,16,4,15,4,0,16,0,7,3,3,4,76,2,1,3,65,5,4,9,0,6,4,3,1,0,0,0,1,3,8,2,40,2,4,1,0,1,0,5,1,16,10,0,0,30,0,29,3,6,8,4,1,1,0,7,1,1,0,4,1,6,0,0,0,0,0,1,0,0,22,12,8,0,0,5,0,6,1,0,0,0
2020-02-26,0,1081,26,87,1800,0,758,43,312,591,299,132,222,91,84,354,614,346,159,198,367,387,43,132,232,73,696,12,166,1084,285,569,21,148,106,26,14,99,262,225,77,44,212,13,226,54,22,214,8,10,324,87,38,51,240,5,35,20,18,198,22,61,227,47,6,79,82,20,6,16,87,67,20,12,86,36,1,24,21,21,3,24,107,304,3,15,2,33,28,1,26,4,6,0,14,6,13,0,15,12,6,16,2,7,16,4,16,4,0,16,0,7,3,4,4,79,2,1,3,65,6,4,9,0,6,4,3,1,0,0,0,1,3,9,2,40,2,4,1,0,1,0,5,1,16,10,0,1,30,0,30,3,6,9,4,1,1,0,8,1,1,0,4,1,6,0,0,0,0,0,1,0,0,22,12,8,0,0,5,0,6,1,0,0,0
2020-02-27,0,1101,27,88,1830,0,767,44,316,604,306,136,225,95,85,359,627,355,163,204,370,392,44,135,235,75,703,12,169,1103,289,580,22,152,109,27,14,100,263,227,77,44,215,14,229,55,22,218,8,11,331,87,39,51,246,5,35,20,18,199,23,61,229,47,7,79,83,20,6,16,87,68,21,12,86,36,1,24,22,21,3,24,108,310,4,15,2,33,28,1,27,4,6,0,14,6,13,0,15,12,7,16,2,8,16,4,16,4,0,17,0,7,3,4,4,79,2,1,3,67,6,4,9,0,6,4,3,1,0,0,0,1,3,9,2,42,2,4,1,0,1,0,5,1,16,10,0,1,31,0,30,3,6,9,4,1,1,0,8,1,1,0,4,1,6,0,0,0,0,0,1,0,0,23,12,8,0,0,5,0,7,1,0,0,0
2020-02-28,0,1113,27,89,1864,0,776,44,320,614,309,139,229,97,85,364,641,361,164,211,373,398,45,137,241,75,713,12,171,1122,292,589,23,154,114,27,14,100,268,228,78,45,219,15,235,56,22,221,9,11,337,89,40,51,251,5,37,20,19,201,23,62,236,48,7,80,83,20,6,16,87,70,21,14,87,36,1,24,23,21,3,26,109,313,4,16,2,33,28,1,28,4,6,0,14,6,15,0,16,13,7,16,2,8,16,4,16,4,0,17,0,7,3,4,4,81,2,1,3,68,7,5,9,0,6,4,3,1,0,0,0,1,3,9,2,42,2,4,1,0,1,0,5,1,17,10,0,1,31,0,31,3,6,9,4,1,1,0,9,1,1,0,4,1,6,0,0,0,0,0,1,0,0,23,12,8,1,0,5,0,8,1,0,0,0
2020-02-29,0,1134,27,93,1900,0,788,45,323,629,313,143,233,100,87,370,646,371,169,212,381,404,47,140,243,76,728,12,173,1144,296,596,23,154,114,27,14,103,272,239,79,45,224,15,240,60,23,224,9,11,342,91,40,51,256,5,37,20,19,204,23,63,238,48,7,81,85,21,6,16,87,70,21,14,88,37,1,24,24,21,4,26,112,320,4,16,2,33,28,1,31,4,8,0,14,6,15,0,16,13,8,17,2,9,16,4,16,4,0,17,0,7,3,4,4,81,2,1,3,71,7,6,10,0,6,4,3,1,0,0,0,1,3,9,2,43,2,4,2,0,1,1,5,1,17,10,0,1,31,0,31,3,6,9,4,1,1,0,9,1,1,1,4,1,6,0,0,0,0,1,1,0,0,23,12,8,1,0,5,0,8,1,0,0,0
2020-03-01,0,1149,27,95,1924,0,795,45,329,638,317,147,236,100,88,372,657,376,173,221,388,412,47,144,248,76,743,12,175,1164,301,601,23,157,116,27,14,105,282,247,80,46,226,16,246,61,23,228,9,11,349,93,40,52,259,5,37,20,20,209,24,65,246,49,7,82,87,21,6,16,92,74,22,16,90,38,1,26,24,21,5,26,112,325,4,16,2,33,28,1,32,4,8,0,14,6,15,0,16,13,8,17,2,9,16,4,18,4,0,17,0,8,3,5,4,84,2,1,3,72,7,6,10,0,6,4,3,1,0,0,0,1,3,9,2,44,2,4,2,0,1,1,5,1,17,10,0,1,31,0,31,3,6,9,4,1,1,0,9,1,1,1,4,1,6,0,0,0,0,1,1,0,0,23,12,9,1,0,5,0,8,1,0,0,0
2020-03-02,0,1165,27,96,1950,0,813,46,337,649,321,150,242,104,89,376,666,386,175,223,395,415,47,144,252,76,753,12,176,1185,307,607,23,158,116,28,14,108,289,252,80,47,228,17,249,64,23,230,9,11,356,94,40,53,263,5,40,21,21,210,25,65,250,50,7,83,88,21,6,17,92,76,22,16,93,38,1,26,24,22,5,28,113,329,5,17,2,35,29,1,32,4,8,0,15,6,15,0,16,13,9,19,2,10,16,4,18,4,0,17,1,8,3,5,4,84,2,1,3,73,7,6,10,0,7,4,3,1,0,0,0,1,3,9,2,44,2,4,2,0,1,1,5,1,17,10,0,1,32,0,31,3,6,9,4,1,1,0,9,1,1,1,4,1,6,0,0,0,0,1,1,0,0,23,12,9,1,0,5,0,8,1,0,0,0
2020-03-03,0,1195,27,98,1977,0,825,46,340,660,325,155,248,107,90,380,679,394,178,224,402,418,48,148,254,76,762,12,177,1198,311,615,23,159,117,28,14,108,292,252,80,47,230,17,252,66,24,232,9,11,360,96,40,54,264,5,42,21,21,216,25,65,253,51,7,84,90,21,6,17,92,77,23,16,93,38,1,27,25,22,5,29,114,332,5,17,2,35,29,1,34,4,9,0,15,6,15,0,16,13,9,20,2,10,16,4,18,4,0,17,1,8,3,5,4,85,2,1,3,75,7,7,10,0,7,4,3,1,0,0,0,1,3,9,2,44,2,4,2,0,1,1,5,1,18,11,0,1,32,0,32,3,6,10,4,1,1,0,9,1,1,1,4,1,7,0,0,0,0,1,1,0,0,26,12,9,1,0,5,0,8,1,0,0,0
2020-03-04,0,1215,27,99,2011,0,833,47,343,667,330,157,251,110,91,382,690,402,185,225,411,428,49,153,259,77,776,12,181,1215,313,622,23,160,119,28,14,108,295,258,81,49,237,17,255,66,24,234,9,11,360,98,40,54,270,5,42,21,21,220,25,66,257,52,7,85,91,21,6,17,95,81,23,19,93,38,1,27,26,23,5,30,114,338,5,17,2,35,29,1,34,4,9,0,15,6,15,0,16,13,9,21,2,10,16,4,18,4,0,17,1,8,3,5,4,86,2,1,3,75,7,7,10,0,7,4,3,1,0,0,0,1,3,10,2,45,2,4,2,0,1,1,5,1,18,11,0,1,33,0,32,3,6,10,4,1,1,0,9,1,1,1,4,1,7,1,0,0,0,1,1,0,0,26,12,9,1,0,5,0,8,1,0,0,0
2020-03-05,0,1231,27,102,2040,0,843,47,347,676,333,160,258,112,93,385,697,410,187,228,421,432,50,155,261,77,790,12,183,1235,319,636,23,163,120,30,14,110,300,260,81,49,240,17,256,68,27,237,9,11,368,99,41,56,273,5,44,21,21,224,25,67,261,52,7,85,92,21,6,18,97,83,24,19,94,38,1,28,26,23,5,32,115,341,5,17,2,35,30,1,34,4,10,0,15,6,15,0,17,13,10,22,3,10,16,4,18,4,0,18,1,8,3,5,4,86,2,1,3,79,7,7,10,0,7,4,3,1,0,0,0,1,3,10,2,45,2,4,2,0,1,1,5,1,19,11,0,1,34,0,32,3,6,10,4,1,1,0,9,1,1,1,4,1,7,1,0,0,0,1,1,0,0,26,12,10,1,0,5,0,8,1,0,0,0
2020-03-06,0,1249,27,104,2074,0,852,47,352,694,337,162,264,112,93,392,707,415,189,230,429,437,50,158,266,77,800,12,186,1248,329,644,23,167,121,30,15,111,308,263,84,51,242,17,263,68,28,240,9,11,372,102,42,57,277,5,45,21,22,228,26,67,264,54,7,85,93,21,6,18,97,84,26,20,95,40,1,28,27,23,5,34,116,346,5,18,2,35,31,1,34,4,10,0,15,6,15,0,17,14,10,23,3,10,16,4,18,4,0,18,1,9,3,5,5,86,2,1,3,80,7,7,10,0,7,4,3,1,0,0,0,1,4,10,2,46,2,4,2,0,1,1,5,1,19,11,0,1,35,0,33,3,6,10,4,1,1,0,10,1,1,1,4,1,7,1,0,0,0,1,1,0,0,27,12,10,1,0,5,0,8,1,0,0,0
2020-03-07,0,1265,27,104,2103,0,859,47,356,703,340,162,270,115,95,397,718,421,192,235,434,444,51,160,269,78,809,13,189,1268,332,654,23,170,124,30,15,111,313,265,84,53,246,17,265,68,28,244,9,11,374,104,42,58,282,5,45,21,22,231,26,67,268,54,7,85,97,22,6,18,97,85,26,20,96,42,1,30,28,23,5,34,122,352,5,18,2,35,31,1,37,4,10,0,15,6,15,0,17,14,10,23,3,10,18,4,18,4,0,18,1,9,3,5,6,86,2,1,3,80,7,7,10,0,7,4,3,1,0,0,0,1,4,10,2,46,3,4,3,0,1,1,5,1,19,11,0,1,38,0,33,3,6,10,4,1,1,0,10,1,1,2,4,1,7,1,0,0,0,1,1,0,0,28,12,10,1,0,5,0,8,1,0,0,0
2020-03-08,0,1285,28,105,2140,0,868,47,365,712,347,162,276,116,96,406,731,424,197,237,438,452,53,161,275,81,819,13,191,1297,336,660,23,171,124,30,17,115,318,266,86,53,248,18,269,69,28,246,9,11,386,105,43,58,284,5,45,21,22,234,27,69,273,54,7,85,99,22,6,19,97,87,26,20,99,42,1,31,28,23,5,35,125,356,6,19,2,36,32,1,37,4,11,0,16,6,16,0,17,15,11,23,3,10,19,4,18,4,0,18,1,9,3,5,6,89,2,1,4,82,8,8,11,1,8,4,3,1,0,0,0,1,4,10,2,46,4,4,3,0,1,1,5,1,19,11,0,2,40,0,33,3,6,10,4,1,1,0,10,1,1,2,4,1,7,1,0,0,0,1,1,0,0,28,13,10,1,0,5,0,8,1,0,0,0
2020-03-09,0,1302,29,108,2163,0,878,47,370,719,351,163,279,118,97,413,734,428,200,241,446,461,53,164,280,82,829,14,194,1318,338,664,23,173,125,30,18,118,324,270,88,53,252,19,276,71,28,251,10,11,390,108,43,59,286,5,46,21,22,238,27,71,275,58,9,86,100,23,6,20,98,88,28,20,100,43,1,32,29,24,6,35,128,360,6,19,2,37,33,1,37,4,11,0,16,6,16,0,17,15,12,24,3,10,19,4,18,5,0,18,2,9,3,5,6,90,2,1,5,85,8,8,11,1,8,4,3,1,0,0,0,1,4,10,2,46,4,4,3,0,1,1,6,1,20,11,0,2,40,0,34,3,6,10,4,1,1,0,10,1,1,2,4,1,7,1,0,0,0,1,1,0,0,28,13,10,1,0,5,0,9,1,0,0,0
2020-03-10,0,1317,31,109,2188,0,888,50,372,731,354,166,281,120,99,417,744,435,210,244,455,469,56,168,290,82,840,14,199,1337,344,673,24,174,126,30,19,119,329,272,89,54,254,20,281,73,29,254,10,12,396,110,43,60,291,5,48,21,22,243,27,72,287,58,9,88,100,23,6,20,100,89,28,21,101,44,1,33,29,25,6,35,131,370,6,19,2,38,33,1,37,4,13,0,16,6,16,0,17,16,12,24,3,10,19,4,18,5,0,18,2,9,3,5,6,90,2,1,5,87,8,8,13,1,8,4,3,1,0,0,0,1,4,10,2,46,4,4,3,0,1,1,6,1,20,11,0,2,42,0,34,3,6,10,4,1,1,0,10,1,1,2,4,1,7,1,0,0,0,1,1,0,0,28,13,10,1,0,5,0,9,1,0,0,0
2020-03-11,0,1337,32,110,2223,0,900,51,378,735,357,167,284,121,100,421,761,441,213,247,465,479,57,170,296,85,849,14,201,1350,352,684,24,176,126,32,20,120,331,275,90,54,257,21,286,73,31,259,10,13,402,111,44,60,299,5,49,21,22,245,27,73,291,58,10,89,100,23,6,20,101,89,29,21,102,45,1,33,30,25,6,37,132,371,6,19,2,38,35,1,37,4,13,0,16,6,16,0,17,16,12,24,3,11,20,4,18,5,0,18,2,9,3,5,6,91,2,1,5,89,8,8,13,1,8,4,3,1,0,0,0,1,4,10,2,46,4,4,3,0,1,1,6,1,20,11,0,2,42,0,34,3,6,10,4,1,1,0,10,1,1,2,4,1,7,1,0,1,0,1,1,0,0,28,14,10,1,0,5,0,9,1,0,0,0
2020-03-12,0,1355,32,112,2255,0,908,51,385,748,362,169,286,122,100,434,767,447,218,251,473,484,57,171,300,87,855,14,206,1364,356,693,24,179,127,32,20,120,334,278,91,54,258,21,290,73,32,266,10,13,410,113,45,61,303,5,49,23,22,247,27,75,297,59,10,91,101,24,6,20,102,91,29,21,102,46,1,33,30,25,6,38,136,380,7,19,2,38,35,1,38,5,14,0,16,6,16,0,17,16,12,24,3,11,20,4,18,5,0,18,2,9,3,5,6,93,2,1,5,90,8,8,13,1,8,4,3,1,0,0,0,1,5,10,2,46,4,4,3,0,1,1,6,1,20,11,0,2,42,0,34,3,6,11,4,1,1,0,11,1,1,3,4,1,7,1,0,1,0,1,1,0,0,28,14,10,1,0,5,0,9,1,0,0,0
2020-03-13,0,1374,32,113,2284,0,920,52,391,756,370,173,291,123,101,440,785,451,222,254,478,489,59,175,306,90,868,15,207,1381,360,704,24,184,129,32,20,123,337,283,93,55,261,21,290,75,32,269,10,13,413,114,45,61,308,5,50,23,22,257,28,76,304,59,10,93,102,24,6,20,103,92,31,22,106,46,1,33,30,26,6,39,139,384,7,19,2,39,35,1,38,5,14,0,16,6,16,0,17,16,12,24,3,11,20,4,18,5,0,18,2,9,3,5,6,95,2,1,5,91,8,8,14,1,8,4,3,1,0,0,0,2,5,10,2,48,4,4,3,0,1,1,7,1,20,11,0,2,42,0,35,3,6,11,4,1,1,0,11,1,1,3,4,1,7,1,0,1,0,1,1,0,0,28,14,11,1,0,5,0,9,1,0,0,0
